,Actual Profit ($),Actual Sales (Qty),Actual Cost of Goods Sold  (COGS) ($),Actual Total Expenses ($),Inventory (Qty),Budget Profit ($),Budget Sales (Qty),Budget COGS ($),Date,Market,Province,City,Store#,Market Size,Product Type,Product,Type,Sales Outlier
3523,225,463,196,100,1167,190,490,200,2018-08-31,Central,Quebec,Montreal,224,Major Market,Coffee,Colombian,Regular,Outlier
3524,230,527,266,92,1797,170,510,250,2018-08-31,West,British Columbia,Kelowna,640,Major Market,Espresso,Caffe Latte,Regular,Outlier
3525,230,527,266,92,1797,150,460,220,2018-08-31,Atlantic,Nova Scotia,Amherst,6000,Small Market,Tea,Darjeeling,Regular,Outlier
3526,230,527,266,92,1797,130,360,170,2018-08-31,Central,Ontario,Waterloo,702,Small Market,Tea,Earl Grey,Regular,Outlier
3527,230,527,266,92,1797,220,620,300,2018-08-31,Central,Quebec,Sherbrooke,847,Major Market,Espresso,Decaf Espresso,Decaf,Outlier
3528,247,538,266,91,1319,190,530,250,2018-08-31,Atlantic,PEI,Summerside,585,Major Market,Espresso,Regular Espresso,Regular,Outlier
3529,286,626,284,131,1809,180,550,240,2018-08-31,Atlantic,Nova Scotia,Amherst,6000,Small Market,Tea,Earl Grey,Regular,Outlier
3530,316,647,284,130,1565,180,500,210,2018-08-31,Atlantic,PEI,Summerside,212,Major Market,Herbal Tea,Lemon,Decaf,Outlier
3531,344,672,311,110,1296,240,590,260,2018-08-31,West,British Columbia,Kelowna,640,Major Market,Herbal Tea,Lemon,Decaf,Outlier
3532,345,672,311,109,1296,340,840,390,2018-08-31,Prairie,Alberta,Lethbridge,915,Major Market,Coffee,Colombian,Regular,Outlier
3533,362,681,295,121,1714,250,650,280,2018-08-31,West,British Columbia,Kelowna,640,Major Market,Espresso,Decaf Espresso,Decaf,Outlier
3534,362,681,295,121,1714,250,600,250,2018-08-31,Atlantic,Nova Scotia,Amherst,6000,Small Market,Herbal Tea,Chamomile,Decaf,Outlier
3535,362,681,295,121,1714,190,460,190,2018-08-31,Central,Ontario,Waterloo,702,Small Market,Tea,Darjeeling,Regular,Outlier
3536,362,681,295,121,1714,340,810,340,2018-08-31,Central,Quebec,Sherbrooke,773,Major Market,Espresso,Caffe Mocha,Regular,Outlier
3537,508,902,364,166,2617,520,1130,450,2018-08-31,West,British Columbia,Kelowna,640,Major Market,Coffee,Colombian,Regular,Outlier
3538,508,902,364,166,2617,370,860,340,2018-08-31,Atlantic,PEI,Summerside,914,Major Market,Coffee,Colombian,Regular,Outlier
3539,777,658,52,46,-2033,560,630,40,2018-08-31,Atlantic,Newfoundland,Conception Bay South,2370,Major Market,Coffee,Colombian,Regular,Outlier
3540,0,20,302,147,6413,-280,0,190,2018-09-30,Central,Ontario,Waterloo,775,Small Market,Tea,Green Tea,Regular,Normal
3541,0,119,251,99,3948,-180,80,190,2018-09-30,Atlantic,PEI,Summerside,845,Major Market,Herbal Tea,Mint,Decaf,Normal
3542,0,72,121,144,2932,-180,60,110,2018-09-30,Atlantic,PEI,Summerside,518,Major Market,Espresso,Caffe Mocha,Regular,Normal
3543,0,147,162,96,3421,-120,170,200,2018-09-30,West,British Columbia,Kelowna,670,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
3544,0,116,122,61,2378,-70,130,150,2018-09-30,West,British Columbia,Kelowna,640,Major Market,Coffee,Amaretto,Regular,Normal
3545,0,123,104,56,1574,-20,100,80,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Herbal Tea,Mint,Decaf,Normal
3546,0,123,104,55,1574,-40,140,130,2018-09-30,Atlantic,New Brunswick,Saint John ,591,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
3547,0,123,104,55,1574,-10,100,80,2018-09-30,North,Nunavut,Iqaluit,573,Small Market,Herbal Tea,Lemon,Decaf,Normal
3548,0,104,52,77,520,-10,90,40,2018-09-30,Atlantic,Newfoundland,Conception Bay South,2370,Major Market,Espresso,Caffe Mocha,Regular,Normal
3549,0,58,24,43,212,0,30,10,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Tea,Green Tea,Regular,Normal
3550,0,58,24,42,-412,0,40,20,2018-09-30,Atlantic,New Brunswick,Saint John ,591,Small Market,Espresso,Caffe Latte,Regular,Normal
3551,0,58,24,42,212,0,50,20,2018-09-30,North,Northwest Territories,Hay River,4700,Small Market,Espresso,Regular Espresso,Regular,Normal
3552,0,58,24,42,212,-10,40,20,2018-09-30,North,Nunavut,Rankin Inlet,660,Small Market,Tea,Earl Grey,Regular,Normal
3553,0,113,44,70,325,10,90,30,2018-09-30,Atlantic,New Brunswick,Saint John ,591,Small Market,Espresso,Caffe Mocha,Regular,Normal
3554,0,113,44,69,325,10,70,20,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Tea,Darjeeling,Regular,Normal
3555,0,113,44,69,325,10,100,40,2018-09-30,North,Northwest Territories,Hay River,4700,Small Market,Espresso,Caffe Mocha,Regular,Normal
3556,0,113,44,69,325,10,90,30,2018-09-30,North,Nunavut,Iqaluit,314,Small Market,Herbal Tea,Chamomile,Decaf,Normal
3557,0,134,52,77,509,20,130,50,2018-09-30,West,British Columbia,Vancounver,535,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
3558,0,134,52,77,509,30,150,60,2018-09-30,Central,Ontario,Kitchener,503,Large Market,Coffee,Amaretto,Regular,Normal
3559,0,134,52,76,509,20,110,40,2018-09-30,Prairie,Alberta,Edmonton,480,Major Market,Herbal Tea,Lemon,Decaf,Normal
3560,3,159,62,85,612,20,140,50,2018-09-30,Prairie,Manitoba,Steinback,1401,Small Market,Espresso,Caffe Mocha,Regular,Normal
3561,3,159,62,85,612,10,130,50,2018-09-30,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Tea,Earl Grey,Regular,Normal
3562,3,97,40,49,244,10,70,30,2018-09-30,North,Northwest Territories,Hay River,4700,Small Market,Herbal Tea,Lemon,Decaf,Normal
3563,3,159,62,85,612,10,100,40,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Tea,Green Tea,Regular,Normal
3564,3,97,40,49,244,10,80,30,2018-09-30,North,Nunavut,Iqaluit,314,Small Market,Tea,Green Tea,Regular,Normal
3565,3,97,40,49,244,20,110,50,2018-09-30,Central,Ontario,Waterloo,775,Small Market,Coffee,Colombian,Regular,Normal
3566,3,159,62,85,-613,0,120,50,2018-09-30,North,Yukon,Whitehorse,318,Small Market,Espresso,Caffe Latte,Regular,Normal
3567,4,37,15,17,600,10,30,10,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
3568,9,109,45,51,409,30,120,50,2018-09-30,West,British Columbia,Vancounver,535,Major Market,Espresso,Decaf Espresso,Decaf,Normal
3569,9,109,45,51,409,10,70,30,2018-09-30,Atlantic,Newfoundland,Conception Bay South,2370,Major Market,Herbal Tea,Lemon,Decaf,Normal
3570,9,109,45,51,409,10,90,40,2018-09-30,Central,Ontario,Ottawa,971,Small Market,Espresso,Caffe Latte,Regular,Normal
3571,10,109,45,50,409,10,80,30,2018-09-30,Prairie,Alberta,Edmonton,480,Major Market,Tea,Darjeeling,Regular,Normal
3572,10,77,33,32,1003,20,70,30,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Coffee,Colombian,Regular,Normal
3573,10,77,33,32,1003,30,90,40,2018-09-30,Central,Ontario,Waterloo,702,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
3574,12,77,33,31,1003,20,70,30,2018-09-30,Atlantic,New Brunswick,Saint John ,591,Small Market,Herbal Tea,Lemon,Decaf,Normal
3575,18,97,39,40,248,20,60,20,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Tea,Earl Grey,Regular,Normal
3576,18,51,19,17,848,20,50,20,2018-09-30,North,Northwest Territories,Hay River,4700,Small Market,Tea,Darjeeling,Regular,Normal
3577,18,51,19,17,848,20,40,10,2018-09-30,Central,Ontario,Waterloo,702,Small Market,Espresso,Caffe Mocha,Regular,Normal
3578,19,51,19,16,848,20,40,10,2018-09-30,Atlantic,New Brunswick,Saint John ,591,Small Market,Herbal Tea,Chamomile,Decaf,Normal
3579,19,97,39,39,248,10,70,30,2018-09-30,Atlantic,New Brunswick,Saint John ,591,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3580,19,53,20,17,482,20,50,20,2018-09-30,Atlantic,Newfoundland,Conception Bay South,2370,Major Market,Tea,Green Tea,Regular,Normal
3581,19,51,19,16,848,20,50,20,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Coffee,Amaretto,Regular,Normal
3582,19,97,39,39,248,20,80,30,2018-09-30,North,Nunavut,Iqaluit,573,Small Market,Tea,Darjeeling,Regular,Normal
3583,19,53,20,17,482,20,30,10,2018-09-30,Central,Ontario,Ottawa,541,Small Market,Tea,Darjeeling,Regular,Normal
3584,19,53,20,17,482,30,40,10,2018-09-30,Central,Quebec,Gatieau,580,Small Market,Espresso,Caffe Mocha,Regular,Normal
3585,21,53,20,16,482,30,40,10,2018-09-30,West,British Columbia,Vancounver,535,Major Market,Herbal Tea,Chamomile,Decaf,Normal
3586,24,238,93,114,692,40,230,90,2018-09-30,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Coffee,Colombian,Regular,Normal
3587,24,238,93,114,692,60,270,110,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
3588,24,238,93,114,692,40,210,80,2018-09-30,Central,Quebec,Gatieau,405,Small Market,Herbal Tea,Lemon,Decaf,Normal
3589,25,61,23,17,809,30,60,20,2018-09-30,Prairie,Manitoba,Steinback,1401,Small Market,Tea,Green Tea,Regular,Normal
3590,25,62,23,18,803,20,50,20,2018-09-30,Central,Ontario,Waterloo,775,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3591,25,65,25,19,823,30,50,20,2018-09-30,Central,Ontario,Kitchener,503,Large Market,Herbal Tea,Chamomile,Decaf,Normal
3592,25,238,93,113,692,40,210,80,2018-09-30,Prairie,Saskatchewan,Moose Jaw,754,Major Market,Espresso,Caffe Mocha,Regular,Normal
3593,27,62,23,17,803,30,60,20,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Espresso,Caffe Mocha,Regular,Normal
3594,27,146,57,62,469,50,170,70,2018-09-30,Central,Ontario,Ottawa,541,Small Market,Coffee,Colombian,Regular,Normal
3595,31,81,33,22,577,30,80,30,2018-09-30,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3596,31,81,33,22,577,30,70,30,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Espresso,Caffe Latte,Regular,Normal
3597,31,81,33,22,577,20,50,20,2018-09-30,Prairie,Saskatchewan,Moose Jaw,727,Major Market,Herbal Tea,Chamomile,Decaf,Normal
3598,33,120,48,43,380,50,140,60,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Coffee,Colombian,Regular,Normal
3599,34,77,29,20,862,40,60,20,2018-09-30,West,British Columbia,Vancounver,535,Major Market,Herbal Tea,Lemon,Decaf,Normal
3600,34,120,48,42,380,40,110,40,2018-09-30,Prairie,Manitoba,Steinback,1401,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3601,34,77,29,20,862,30,70,30,2018-09-30,Atlantic,Newfoundland,Conception Bay South,2370,Major Market,Tea,Darjeeling,Regular,Normal
3602,34,159,67,59,391,30,150,70,2018-09-30,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Coffee,Amaretto,Regular,Normal
3603,34,159,67,59,391,30,140,60,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Espresso,Caffe Mocha,Regular,Normal
3604,34,77,29,20,862,50,90,30,2018-09-30,Central,Quebec,Gatieau,580,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
3605,36,160,67,59,599,20,110,50,2018-09-30,Prairie,Manitoba,Steinback,1401,Small Market,Herbal Tea,Lemon,Decaf,Normal
3606,36,160,67,59,599,50,180,80,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
3607,36,159,67,58,391,30,140,60,2018-09-30,Central,Quebec,Gatieau,580,Small Market,Herbal Tea,Chamomile,Decaf,Normal
3608,36,159,67,58,391,20,110,50,2018-09-30,Prairie,Saskatchewan,Moose Jaw,305,Major Market,Herbal Tea,Lemon,Decaf,Normal
3609,37,120,51,37,1042,20,90,40,2018-09-30,Prairie,Alberta,Edmonton,480,Major Market,Tea,Earl Grey,Regular,Normal
3610,37,160,67,58,599,30,150,70,2018-09-30,North,Nunavut,Iqaluit,573,Small Market,Coffee,Colombian,Regular,Normal
3611,37,160,67,58,599,30,140,60,2018-09-30,North,Yukon,Whitehorse,985,Small Market,Herbal Tea,Lemon,Decaf,Normal
3612,39,309,121,143,910,30,270,110,2018-09-30,West,British Columbia,Kelowna,670,Major Market,Espresso,Caffe Mocha,Regular,Normal
3613,39,309,121,143,910,40,250,100,2018-09-30,Central,Ontario,Waterloo,702,Small Market,Herbal Tea,Chamomile,Decaf,Normal
3614,40,133,53,45,410,40,110,40,2018-09-30,Prairie,Alberta,Edmonton,480,Major Market,Herbal Tea,Mint,Decaf,Normal
3615,40,133,53,45,410,40,120,50,2018-09-30,Prairie,Alberta,Lethbridge,915,Major Market,Herbal Tea,Chamomile,Decaf,Normal
3616,40,84,32,20,837,30,70,30,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Espresso,Caffe Latte,Regular,Normal
3617,40,84,32,20,837,50,90,30,2018-09-30,North,Nunavut,Iqaluit,314,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3618,42,114,43,36,424,30,100,40,2018-09-30,Prairie,Alberta,Lethbridge,915,Major Market,Herbal Tea,Lemon,Decaf,Normal
3619,42,133,53,44,410,50,130,50,2018-09-30,West,British Columbia,Vancounver,535,Major Market,Coffee,Amaretto,Regular,Normal
3620,42,114,43,36,424,50,130,50,2018-09-30,Central,Ontario,Kitchener,503,Large Market,Coffee,Decaf Irish Cream,Decaf,Normal
3621,42,133,53,44,410,40,120,50,2018-09-30,Central,Ontario,Kitchener,503,Large Market,Espresso,Caffe Mocha,Regular,Normal
3622,43,114,43,35,424,40,110,40,2018-09-30,West,British Columbia,Vancounver,535,Major Market,Coffee,Colombian,Regular,Normal
3623,46,120,46,36,454,30,90,30,2018-09-30,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Tea,Darjeeling,Regular,Normal
3624,46,46,0,12,473,30,40,0,2018-09-30,North,Northwest Territories,Hay River,4700,Small Market,Tea,Green Tea,Regular,Normal
3625,46,120,46,36,454,30,70,30,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Tea,Earl Grey,Regular,Normal
3626,46,120,46,36,454,40,90,30,2018-09-30,North,Yukon,Whitehorse,337,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3627,47,46,0,11,473,40,50,0,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3628,47,46,0,11,473,30,40,0,2018-09-30,Central,Ontario,Waterloo,775,Small Market,Espresso,Caffe Latte,Regular,Normal
3629,47,93,35,20,875,50,90,30,2018-09-30,Prairie,Saskatchewan,Moose Jaw,561,Major Market,Tea,Darjeeling,Regular,Normal
3630,49,145,62,41,1059,40,100,40,2018-09-30,Prairie,Manitoba,Steinback,1401,Small Market,Herbal Tea,Mint,Decaf,Normal
3631,49,145,62,41,1059,70,170,70,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Coffee,Amaretto,Regular,Normal
3632,49,128,49,38,315,50,110,40,2018-09-30,North,Northwest Territories,Hay River,4700,Small Market,Coffee,Amaretto,Regular,Normal
3633,50,148,55,50,453,70,170,60,2018-09-30,Atlantic,New Brunswick,Saint John ,591,Small Market,Coffee,Colombian,Regular,Normal
3634,50,128,49,37,315,40,100,40,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Herbal Tea,Chamomile,Decaf,Normal
3635,50,148,55,50,453,50,120,40,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Herbal Tea,Lemon,Decaf,Normal
3636,50,148,55,50,453,50,130,50,2018-09-30,North,Northwest Territories,Hay River,4700,Small Market,Coffee,Colombian,Regular,Normal
3637,50,145,62,40,1059,50,140,60,2018-09-30,North,Nunavut,Kugluktuk,816,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
3638,58,160,60,51,656,60,170,60,2018-09-30,Prairie,Alberta,Edmonton,480,Major Market,Espresso,Decaf Espresso,Decaf,Normal
3639,58,160,60,51,-718,40,120,50,2018-09-30,Prairie,Alberta,Lethbridge,900,Major Market,Espresso,Caffe Latte,Regular,Normal
3640,58,160,60,51,656,40,100,30,2018-09-30,West,British Columbia,Kelowna,640,Major Market,Tea,Green Tea,Regular,Normal
3641,59,115,44,24,886,40,100,40,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3642,59,160,60,50,656,40,130,50,2018-09-30,Central,Quebec,Sherbrooke,630,Major Market,Tea,Earl Grey,Regular,Normal
3643,61,115,44,23,886,50,110,40,2018-09-30,Prairie,Manitoba,Steinback,1401,Small Market,Tea,Darjeeling,Regular,Normal
3644,61,115,44,23,886,50,120,50,2018-09-30,North,Nunavut,Iqaluit,573,Small Market,Espresso,Caffe Mocha,Regular,Normal
3645,62,141,58,32,548,50,130,60,2018-09-30,Prairie,Alberta,Edmonton,480,Major Market,Coffee,Colombian,Regular,Normal
3646,62,141,58,32,548,70,160,70,2018-09-30,Prairie,Alberta,Lethbridge,915,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
3647,64,141,58,31,548,50,110,40,2018-09-30,West,British Columbia,Kelowna,640,Major Market,Herbal Tea,Mint,Decaf,Normal
3648,64,141,58,31,548,50,110,40,2018-09-30,Central,Quebec,Sherbrooke,312,Major Market,Herbal Tea,Lemon,Decaf,Normal
3649,68,127,48,25,834,60,140,60,2018-09-30,North,Yukon,Whitehorse,318,Small Market,Coffee,Colombian,Regular,Normal
3650,70,149,61,32,579,50,120,50,2018-09-30,Prairie,Alberta,Edmonton,480,Major Market,Tea,Green Tea,Regular,Normal
3651,70,127,48,24,834,50,100,40,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Herbal Tea,Lemon,Decaf,Normal
3652,70,149,61,32,579,50,120,50,2018-09-30,Central,Ontario,Ottawa,541,Small Market,Herbal Tea,Lemon,Decaf,Normal
3653,70,149,61,32,579,80,170,70,2018-09-30,Central,Quebec,Gatieau,580,Small Market,Coffee,Colombian,Regular,Normal
3654,73,134,51,26,857,60,130,50,2018-09-30,Prairie,Saskatchewan,Moose Jaw,754,Major Market,Tea,Green Tea,Regular,Normal
3655,74,134,51,25,857,60,110,40,2018-09-30,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Herbal Tea,Lemon,Decaf,Normal
3656,74,134,51,25,857,70,150,60,2018-09-30,North,Yukon,Whitehorse,504,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
3657,79,161,57,41,349,70,130,40,2018-09-30,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Herbal Tea,Chamomile,Decaf,Normal
3658,79,194,83,46,1063,80,210,90,2018-09-30,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Espresso,Caffe Mocha,Regular,Normal
3659,79,194,83,46,1063,70,170,70,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3660,79,194,83,46,1063,50,140,60,2018-09-30,Prairie,Saskatchewan,Moose Jaw,754,Major Market,Herbal Tea,Mint,Decaf,Normal
3661,79,161,57,41,349,60,120,40,2018-09-30,North,Yukon,Whitehorse,337,Small Market,Espresso,Caffe Mocha,Regular,Normal
3662,80,161,57,40,349,40,100,30,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Tea,Darjeeling,Regular,Normal
3663,82,169,69,35,572,60,150,60,2018-09-30,North,Yukon,Whitehorse,337,Small Market,Herbal Tea,Chamomile,Decaf,Normal
3664,83,169,69,34,572,60,150,60,2018-09-30,Atlantic,New Brunswick,Miramichi,599,Small Market,Espresso,Caffe Mocha,Regular,Normal
3665,83,178,68,43,445,80,200,80,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Coffee,Colombian,Regular,Normal
3666,86,212,85,56,555,70,200,90,2018-09-30,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
3667,86,212,85,56,555,70,190,80,2018-09-30,Prairie,Saskatchewan,Moose Jaw,941,Major Market,Espresso,Decaf Espresso,Decaf,Normal
3668,120,245,96,53,666,80,200,80,2018-09-30,West,British Columbia,Vancounver,535,Major Market,Tea,Earl Grey,Regular,Normal
3669,120,245,96,53,666,60,150,60,2018-09-30,Central,Ontario,Ottawa,971,Small Market,Tea,Green Tea,Regular,Normal
3670,120,245,96,53,666,80,210,90,2018-09-30,Prairie,Saskatchewan,Moose Jaw,321,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
3671,122,245,96,52,-1555,80,190,80,2018-09-30,Central,Quebec,Gatieau,918,Small Market,Espresso,Caffe Latte,Regular,Normal
3672,125,212,81,34,588,110,230,90,2018-09-30,Prairie,Alberta,Edmonton,480,Major Market,Espresso,Caffe Mocha,Regular,Normal
3673,125,212,81,34,588,70,130,50,2018-09-30,West,British Columbia,Kelowna,640,Major Market,Tea,Earl Grey,Regular,Normal
3674,125,212,81,34,588,100,210,80,2018-09-30,Atlantic,PEI,Summerside,718,Major Market,Tea,Green Tea,Regular,Normal
3675,125,212,81,34,588,80,170,60,2018-09-30,Central,Quebec,Sherbrooke,630,Major Market,Tea,Darjeeling,Regular,Normal
3676,126,212,81,33,588,90,170,60,2018-09-30,Prairie,Alberta,Lethbridge,900,Major Market,Espresso,Decaf Espresso,Decaf,Normal
3677,128,265,99,64,798,100,230,90,2018-09-30,Prairie,Saskatchewan,Moose Jaw,352,Major Market,Coffee,Colombian,Regular,Normal
3678,129,330,155,68,1280,90,270,130,2018-09-30,Prairie,Alberta,Edmonton,480,Major Market,Herbal Tea,Chamomile,Decaf,Normal
3679,129,265,99,63,798,70,210,80,2018-09-30,West,British Columbia,Vancounver,535,Major Market,Tea,Darjeeling,Regular,Normal
3680,129,330,155,68,1280,130,360,170,2018-09-30,West,British Columbia,Vancounver,535,Major Market,Espresso,Caffe Mocha,Regular,Normal
3681,129,330,155,68,1280,100,300,140,2018-09-30,Atlantic,Newfoundland,Conception Bay South,2370,Major Market,Espresso,Regular Espresso,Regular,Normal
3682,129,265,99,63,798,60,160,60,2018-09-30,Central,Ontario,Kitchener,503,Large Market,Tea,Earl Grey,Regular,Normal
3683,129,330,155,68,1280,90,290,140,2018-09-30,Central,Ontario,Ottawa,971,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3684,129,265,99,63,798,80,210,80,2018-09-30,Central,Quebec,Gatieau,405,Small Market,Espresso,Decaf Espresso,Decaf,Normal
3685,135,275,103,64,1130,110,240,90,2018-09-30,Prairie,Manitoba,Steinback,1401,Small Market,Coffee,Colombian,Regular,Normal
3686,135,275,103,64,1130,100,220,80,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Herbal Tea,Chamomile,Decaf,Normal
3687,137,577,302,147,1518,90,420,220,2018-09-30,Atlantic,PEI,Summerside,845,Major Market,Herbal Tea,Lemon,Decaf,Outlier
3688,156,261,100,40,981,110,210,80,2018-09-30,West,British Columbia,Kelowna,640,Major Market,Herbal Tea,Chamomile,Decaf,Normal
3689,157,261,100,39,981,120,250,100,2018-09-30,Prairie,Alberta,Edmonton,480,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
3690,157,261,100,39,981,130,260,100,2018-09-30,Atlantic,PEI,Summerside,845,Major Market,Tea,Darjeeling,Regular,Normal
3691,157,261,100,39,981,110,210,80,2018-09-30,Central,Quebec,Sherbrooke,773,Major Market,Herbal Tea,Mint,Decaf,Normal
3692,171,318,122,61,801,120,260,100,2018-09-30,Atlantic,Nova Scotia,Amherst,6000,Small Market,Herbal Tea,Lemon,Decaf,Normal
3693,171,318,122,61,801,120,260,100,2018-09-30,Central,Ontario,Waterloo,702,Small Market,Herbal Tea,Mint,Decaf,Normal
